isoform	structural_category	filter_reason
PB.111591.1	incomplete-splice_match	length: 496 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111592.1	incomplete-splice_match	length: 492 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111594.1	novel_not_in_catalog	coding: non_coding
PB.111594.2	incomplete-splice_match	FSM_class: C; length: 519 < 2001; subcategory: 5prime_fragment
PB.111595.1	intergenic	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.111596.1	incomplete-splice_match	FSM_class: C; length: 636 < 2001; subcategory: 3prime_fragment
PB.111597.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 529 < 2001; all_canonical: nan
PB.111598.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111601.1	incomplete-splice_match	length: 396 < 2001; subcategory: mono-exon; all_canonical: nan
PB.111602.2	full-splice_match	diff_to_gene_TSS: -16.0 < 0
PB.111603.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 559 < 2001; all_canonical: nan
PB.111604.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 549 < 2001; all_canonical: nan
PB.111605.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 443 < 2001; all_canonical: nan
PB.111606.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 503 < 2001; all_canonical: nan
PB.111607.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 394 < 2001; all_canonical: nan
PB.111608.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 476 < 2001; all_canonical: nan
PB.111610.1	incomplete-splice_match	FSM_class: C; length: 485 < 2001; subcategory: 3prime_fragment
PB.111611.1	incomplete-splice_match	FSM_class: C; length: 537 < 2001; subcategory: 3prime_fragment
PB.111613.1	incomplete-splice_match	subcategory: mono-exon; length: 475 < 2001; all_canonical: nan
PB.111617.1	incomplete-splice_match	subcategory: mono-exon; length: 548 < 2001; FSM_class: C; all_canonical: nan
PB.111619.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111620.1	incomplete-splice_match	length: 538 < 2001; subcategory: mono-exon; all_canonical: nan
PB.111621.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 541 < 2001; all_canonical: nan
PB.111622.1	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.111622.2	incomplete-splice_match	length: 533 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111623.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.111627.1	incomplete-splice_match	FSM_class: C; length: 521 < 2001; subcategory: 3prime_fragment
PB.111628.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 489 < 2001
PB.111629.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 422 < 2001; all_canonical: nan
PB.111630.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 489 < 2001; all_canonical: nan
PB.111632.1	incomplete-splice_match	subcategory: mono-exon; length: 496 < 2001; FSM_class: C; all_canonical: nan
PB.111633.1	full-splice_match	diff_to_gene_TSS: -132.0 < 0
PB.111634.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 460 < 2001; all_canonical: nan
PB.111638.2	full-splice_match	diff_to_gene_TSS: -55.0 < 0
PB.111639.1	incomplete-splice_match	subcategory: mono-exon; length: 500 < 2001; FSM_class: C; all_canonical: nan
PB.111642.1	incomplete-splice_match	length: 510 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.111644.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 503 < 2001; all_canonical: nan
PB.111645.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 491 < 2001; all_canonical: nan
PB.111648.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 527 < 2001; all_canonical: nan
PB.111651.1	incomplete-splice_match	FSM_class: C; length: 520 < 2001; subcategory: 3prime_fragment
PB.111652.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 684 < 2001; all_canonical: nan
PB.111653.1	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.111653.2	novel_not_in_catalog	all_canonical: non_canonical
PB.111654.1	incomplete-splice_match	length: 376 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111657.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 436 < 2001; all_canonical: nan
PB.111658.1	incomplete-splice_match	subcategory: mono-exon; length: 492 < 2001; FSM_class: C; all_canonical: nan
PB.111659.1	incomplete-splice_match	length: 420 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.111660.1	incomplete-splice_match	FSM_class: C; length: 428 < 2001; subcategory: 5prime_fragment
PB.111661.1	incomplete-splice_match	FSM_class: C; length: 520 < 2001; subcategory: 3prime_fragment
PB.111663.2	incomplete-splice_match	FSM_class: C; length: 509 < 2001; subcategory: 3prime_fragment
PB.111664.1	novel_in_catalog	diff_to_gene_TTS: -647.0 < -50
PB.111664.2	novel_not_in_catalog	coding: non_coding
PB.111666.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.111668.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 447 < 2001
PB.111672.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.111673.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.111675.1	incomplete-splice_match	subcategory: mono-exon; length: 492 < 2001; FSM_class: C; all_canonical: nan
PB.111677.1	incomplete-splice_match	FSM_class: C; length: 497 < 2001; subcategory: 3prime_fragment
PB.111678.1	full-splice_match	diff_to_gene_TSS: -7.0 < 0
PB.111680.1	incomplete-splice_match	subcategory: mono-exon; length: 435 < 2001; FSM_class: A; all_canonical: nan
PB.111683.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 468 < 2001
PB.111685.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 479 < 2001
PB.111690.1	incomplete-splice_match	length: 407 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111692.1	novel_in_catalog	diff_to_gene_TTS: -22182.0 < -50
PB.111692.2	incomplete-splice_match	FSM_class: C; length: 520 < 2001; subcategory: 5prime_fragment
PB.111693.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 475 < 2001; all_canonical: nan
PB.111694.1	antisense	coding: non_coding
PB.111696.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 487 < 2001
PB.111699.1	incomplete-splice_match	length: 536 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.111700.1	incomplete-splice_match	subcategory: mono-exon; length: 559 < 2001; all_canonical: nan
PB.111701.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 490 < 2001; all_canonical: nan
PB.111702.1	antisense	exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.111703.1	incomplete-splice_match	length: 517 < 2001; subcategory: 3prime_fragment
PB.111705.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 531 < 2001
PB.111706.1	full-splice_match	diff_to_gene_TSS: -30.0 < 0
PB.111707.1	full-splice_match	diff_to_gene_TSS: -4.0 < 0
PB.118859.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118860.1	novel_in_catalog	diff_to_gene_TTS: -1642.0 < -50
PB.118861.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118863.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118864.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 156 < 2001; all_canonical: nan
PB.118865.1	incomplete-splice_match	length: 230 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118866.1	incomplete-splice_match	length: 266 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118868.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118869.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 218 < 2001; all_canonical: nan
PB.118870.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 237 < 2001; all_canonical: nan
PB.118871.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.118872.1	incomplete-splice_match	length: 216 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118873.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.118874.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 274 < 2001
PB.118875.1	incomplete-splice_match	FSM_class: C; length: 155 < 2001; subcategory: 3prime_fragment
PB.118876.1	incomplete-splice_match	length: 293 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118877.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118878.1	incomplete-splice_match	length: 243 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118879.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118882.2	incomplete-splice_match	FSM_class: C; length: 285 < 2001; subcategory: 3prime_fragment
PB.118882.3	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 364 < 2001; all_canonical: nan
PB.118884.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 357 < 2001; all_canonical: nan
PB.118886.1	incomplete-splice_match	subcategory: mono-exon; length: 337 < 2001; FSM_class: C; all_canonical: nan
PB.118887.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118889.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 221 < 2001; all_canonical: nan
PB.118891.1	full-splice_match	diff_to_gene_TSS: -197.0 < 0
PB.118897.1	incomplete-splice_match	FSM_class: C; length: 330 < 2001; subcategory: 3prime_fragment
PB.118901.1	incomplete-splice_match	length: 169 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118905.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 307 < 2001
PB.118906.1	incomplete-splice_match	length: 349 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118908.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 221 < 2001; all_canonical: nan
PB.118911.1	incomplete-splice_match	FSM_class: C; length: 322 < 2001; subcategory: 3prime_fragment
PB.118912.1	novel_not_in_catalog	coding: non_coding
PB.118913.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118916.1	incomplete-splice_match	subcategory: mono-exon; length: 258 < 2001; all_canonical: nan
PB.118917.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118921.2	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 334 < 2001; all_canonical: nan
PB.118923.1	incomplete-splice_match	subcategory: mono-exon; length: 355 < 2001; FSM_class: C; all_canonical: nan
PB.118924.1	incomplete-splice_match	FSM_class: C; length: 346 < 2001; subcategory: 3prime_fragment
PB.118931.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 83 < 2001; all_canonical: nan
PB.118933.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 250 < 2001; all_canonical: nan
PB.118934.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118935.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118936.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 173 < 2001; all_canonical: nan
PB.118938.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118939.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 327 < 2001; all_canonical: nan
PB.118942.1	incomplete-splice_match	length: 293 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118943.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 221 < 2001; all_canonical: nan
PB.118945.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.118948.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118949.1	incomplete-splice_match	length: 349 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118950.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 191 < 2001
PB.118950.2	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 83 < 2001; all_canonical: nan
PB.118951.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 268 < 2001
PB.118953.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 280 < 2001; all_canonical: nan
PB.118954.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 300 < 2001; all_canonical: nan
PB.118958.1	novel_not_in_catalog	coding: non_coding; all_canonical: non_canonical
PB.118958.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 267 < 2001
PB.118958.3	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 109 < 2001; all_canonical: nan
PB.118961.1	incomplete-splice_match	length: 190 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.118962.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 309 < 2001
PB.118962.2	full-splice_match	diff_to_gene_TSS: -12394.0 < 0
PB.118963.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.118964.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 176 < 2001; all_canonical: nan
PB.118965.1	incomplete-splice_match	length: 328 < 2001; FSM_class: C; subcategory: 3prime_fragment
PB.118965.3	incomplete-splice_match	subcategory: mono-exon; length: 122 < 2001; FSM_class: C; all_canonical: nan
PB.118973.1	antisense	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.118974.1	novel_not_in_catalog	coding: non_coding
PB.118975.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 311 < 2001; all_canonical: nan
PB.118977.1	full-splice_match	diff_to_gene_TSS: -241.0 < 0
PB.118980.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 238 < 2001; all_canonical: nan
PB.118981.1	incomplete-splice_match	FSM_class: C; length: 322 < 2001; subcategory: 3prime_fragment
PB.118985.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118986.1	incomplete-splice_match	FSM_class: C; length: 257 < 2001; subcategory: 5prime_fragment
PB.118988.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 334 < 2001
PB.118989.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 98 < 2001; all_canonical: nan
PB.118991.1	incomplete-splice_match	FSM_class: C; length: 308 < 2001; subcategory: 5prime_fragment
PB.118992.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 282 < 2001; all_canonical: nan
PB.118993.1	novel_in_catalog	diff_to_gene_TTS: -647.0 < -50
PB.118993.2	incomplete-splice_match	FSM_class: C; length: 208 < 2001; subcategory: 3prime_fragment
PB.118994.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118996.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 236 < 2001; all_canonical: nan
PB.118998.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 308 < 2001; all_canonical: nan
PB.118999.1	incomplete-splice_match	length: 248 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.119000.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 129 < 2001; all_canonical: nan
PB.119003.1	genic_intron	coding: non_coding; perc_A_downstream_TTS: 95.0 > 59; exons: 1 < 2; all_canonical: nan
PB.119005.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 158 < 2001; all_canonical: nan
PB.119006.1	full-splice_match	diff_to_gene_TSS: -200.0 < 0
PB.119009.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 238 < 2001; all_canonical: nan
PB.119011.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 133 < 2001; all_canonical: nan
PB.119013.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 90.0 > 59; all_canonical: nan
PB.119015.1	incomplete-splice_match	length: 101 < 2001; FSM_class: C; subcategory: mono-exon; all_canonical: nan
PB.119018.1	incomplete-splice_match	subcategory: mono-exon; length: 215 < 2001; all_canonical: nan
PB.119019.1	incomplete-splice_match	subcategory: mono-exon; length: 277 < 2001; all_canonical: nan
PB.119020.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 229 < 2001; all_canonical: nan
PB.119021.1	novel_not_in_catalog	coding: non_coding
PB.119022.1	incomplete-splice_match	subcategory: mono-exon; length: 311 < 2001; all_canonical: nan
PB.119024.1	intergenic	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.119027.1	genic_intron	coding: non_coding; exons: 1 < 2; perc_A_downstream_TTS: 100.0 > 59; all_canonical: nan
PB.119028.1	antisense	coding: non_coding
PB.119029.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 257 < 2001; all_canonical: nan
PB.119032.1	novel_not_in_catalog	coding: non_coding
PB.119034.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 268 < 2001; all_canonical: nan
PB.119036.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 163 < 2001; all_canonical: nan
PB.119037.1	incomplete-splice_match	subcategory: mono-exon; length: 277 < 2001; all_canonical: nan
PB.119038.1	incomplete-splice_match	subcategory: mono-exon; FSM_class: C; length: 291 < 2001; all_canonical: nan
PB.124735.1	intergenic	coding: non_coding; all_canonical: nan; exons: 1 < 2; perc_A_downstream_TTS: 65.0 > 59
PB.124736.1	novel_not_in_catalog	RTS_stage: True
PB.124736.2	fusion	RTS_stage: True
PB.124736.3	novel_in_catalog	diff_to_gene_TTS: -1133.0 < -50
PB.124736.4	novel_in_catalog	diff_to_gene_TTS: -1133.0 < -50
PB.124739.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.124742.1	incomplete-splice_match	subcategory: 3prime_fragment
PB.124744.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment
PB.124744.3	incomplete-splice_match	FSM_class: C; all_canonical: non_canonical; subcategory: 5prime_fragment
