isoform	structural_category	filter_reason
PB.111644.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 503 < 2001; subcategory: mono-exon
PB.111645.1	incomplete-splice_match	length: 491 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.111648.1	incomplete-splice_match	length: 527 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.111651.1	incomplete-splice_match	FSM_class: C; length: 520 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.111652.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 684 < 2001; subcategory: mono-exon
PB.111653.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.111653.2	novel_not_in_catalog	min_cov: 0.0 < 10; all_canonical: non_canonical
PB.111654.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.2913766914568608 < 0.5; length: 376 < 2001
PB.111657.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 436 < 2001; subcategory: mono-exon
PB.111658.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 492 < 2001; ratio_exp: 0.3162457757402982 < 0.5; subcategory: mono-exon
PB.111659.1	incomplete-splice_match	ratio_exp: 0.2183366263206432 < 0.5; all_canonical: nan; length: 420 < 2001; FSM_class: C; subcategory: mono-exon
PB.111660.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 428 < 2001; ratio_exp: 0.0624623792419029 < 0.5
PB.111661.1	incomplete-splice_match	FSM_class: C; length: 520 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0826103298690132 < 0.5
PB.111663.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 509 < 2001; ratio_exp: 0.1412594348738147 < 0.5
PB.111664.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -647.0 < -50
PB.111664.2	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.111666.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.111668.1	incomplete-splice_match	FSM_class: C; length: 447 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.111672.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.111673.1	genic	coding: non_coding; perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.111675.1	incomplete-splice_match	all_canonical: nan; ratio_exp: 0.0342287896717443 < 0.5; FSM_class: C; length: 492 < 2001; subcategory: mono-exon
PB.111677.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3094741612666089 < 0.5; subcategory: 3prime_fragment; length: 497 < 2001
PB.111680.1	incomplete-splice_match	subcategory: mono-exon; length: 435 < 2001; all_canonical: nan; FSM_class: A
PB.111683.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 468 < 2001; ratio_exp: 0.4866398788855922 < 0.5
PB.111685.1	incomplete-splice_match	FSM_class: C; length: 479 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.193757300668078 < 0.5
PB.111690.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 407 < 2001; ratio_exp: 0.0112355607557259 < 0.5
PB.111692.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -22182.0 < -50
PB.111692.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1299841627159187 < 0.5; subcategory: 5prime_fragment; length: 520 < 2001
PB.111693.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.3646265447899719 < 0.5; length: 475 < 2001; subcategory: mono-exon
PB.111694.1	antisense	coding: non_coding; min_cov: 0.0 < 10
PB.111696.1	incomplete-splice_match	FSM_class: C; length: 487 < 2001; ratio_exp: 0.1991125012330246 < 0.5; subcategory: 3prime_fragment
PB.111699.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 536 < 2001; ratio_exp: 0.0 < 0.5
PB.111700.1	incomplete-splice_match	subcategory: mono-exon; length: 559 < 2001; all_canonical: nan; ratio_exp: 0.1400845306314324 < 0.5
PB.111701.1	incomplete-splice_match	ratio_exp: 0.163125672102787 < 0.5; all_canonical: nan; FSM_class: C; length: 490 < 2001; subcategory: mono-exon
PB.111702.1	antisense	exons: 1 < 2; perc_A_downstream_TTS: 70.0 > 59; all_canonical: nan
PB.111703.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 517 < 2001
PB.111705.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 531 < 2001
PB.118859.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118860.1	novel_in_catalog	polyA_motif_found: False < True; diff_to_gene_TTS: -1642.0 < -50; min_cov: 0.0 < 10; within_CAGE_peak: False < True
PB.118861.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118863.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118864.1	incomplete-splice_match	all_canonical: nan; length: 156 < 2001; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.118865.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; length: 230 < 2001; all_canonical: nan
PB.118866.1	incomplete-splice_match	ratio_exp: 0.2010402839032724 < 0.5; all_canonical: nan; FSM_class: C; length: 266 < 2001; subcategory: mono-exon
PB.118868.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118869.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.4040028375601156 < 0.5; length: 218 < 2001; subcategory: mono-exon
PB.118870.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 237 < 2001; ratio_exp: 0.2766643090080654 < 0.5; subcategory: mono-exon
PB.118871.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.118872.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.4490107452729074 < 0.5; length: 216 < 2001; subcategory: mono-exon
PB.118873.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.118874.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 274 < 2001; ratio_exp: 0.0376125036432598 < 0.5
PB.118875.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 155 < 2001; ratio_exp: 0.1086437845396935 < 0.5
PB.118876.1	incomplete-splice_match	length: 293 < 2001; all_canonical: nan; FSM_class: C; subcategory: mono-exon; ratio_exp: 0.2766114314932947 < 0.5
PB.118877.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118878.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.1158760829732853 < 0.5; subcategory: mono-exon; length: 243 < 2001
PB.118879.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118882.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1241330302005622 < 0.5; subcategory: 3prime_fragment; length: 285 < 2001
PB.118882.3	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 364 < 2001; subcategory: mono-exon
PB.118884.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 357 < 2001; subcategory: mono-exon
PB.118886.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.1457045316018555 < 0.5; length: 337 < 2001; subcategory: mono-exon
PB.118887.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118889.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.1062276773143475 < 0.5; length: 221 < 2001; subcategory: mono-exon
PB.118891.1	full-splice_match	diff_to_gene_TSS: -197.0 < -50; dist_to_CAGE_peak: -659.0 < -50
PB.118897.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1551808896085472 < 0.5; length: 330 < 2001
PB.118901.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon; length: 169 < 2001
PB.118905.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 307 < 2001
PB.118906.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 349 < 2001; subcategory: mono-exon
PB.118908.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 221 < 2001; ratio_exp: 0.4332880558126771 < 0.5; subcategory: mono-exon
PB.118911.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 322 < 2001; ratio_exp: 0.0189736048944737 < 0.5
PB.118912.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.118913.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118916.1	incomplete-splice_match	length: 258 < 2001; subcategory: mono-exon; ratio_exp: 0.0563833486320078 < 0.5; all_canonical: nan
PB.118917.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118921.2	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 334 < 2001; subcategory: mono-exon
PB.118923.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.40456790079375 < 0.5; length: 355 < 2001; subcategory: mono-exon
PB.118924.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 346 < 2001; ratio_exp: 0.1447634389465826 < 0.5
PB.118931.1	incomplete-splice_match	length: 83 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.41803861274768 < 0.5; subcategory: mono-exon
PB.118933.1	incomplete-splice_match	length: 250 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.3433701684068301 < 0.5; subcategory: mono-exon
PB.118934.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118935.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118936.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 173 < 2001; subcategory: mono-exon
PB.118938.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118939.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 327 < 2001; subcategory: mono-exon; ratio_exp: 0.0869441820736191 < 0.5
PB.118942.1	incomplete-splice_match	length: 293 < 2001; ratio_exp: 0.2731212298648439 < 0.5; all_canonical: nan; FSM_class: C; subcategory: mono-exon
PB.118943.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 221 < 2001; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.118945.1	genic_intron	coding: non_coding; min_cov: 0.0 < 10; perc_A_downstream_TTS: 90.0 > 59; all_canonical: non_canonical
PB.118948.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118949.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 349 < 2001; ratio_exp: 0.355461752044905 < 0.5; subcategory: mono-exon
PB.118950.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 191 < 2001; ratio_exp: 0.0 < 0.5
PB.118950.2	incomplete-splice_match	length: 83 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.118951.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 268 < 2001
PB.118953.1	incomplete-splice_match	length: 280 < 2001; all_canonical: nan; FSM_class: C; subcategory: mono-exon; ratio_exp: 0.3591680235881432 < 0.5
PB.118954.1	incomplete-splice_match	length: 300 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.149333803503327 < 0.5; subcategory: mono-exon
PB.118958.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10; all_canonical: non_canonical
PB.118958.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.1925988076965453 < 0.5; length: 267 < 2001
PB.118958.3	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 109 < 2001; subcategory: mono-exon
PB.118961.1	incomplete-splice_match	ratio_exp: 0.3266164819961525 < 0.5; all_canonical: nan; FSM_class: C; length: 190 < 2001; subcategory: mono-exon
PB.118962.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.4373426063598897 < 0.5; subcategory: 3prime_fragment; length: 309 < 2001
PB.118962.2	full-splice_match	dist_to_CAGE_peak: -3609.0 < -50; diff_to_gene_TSS: -12394.0 < -50
PB.118963.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.118964.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; length: 176 < 2001; all_canonical: nan
PB.118965.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; length: 328 < 2001; ratio_exp: 0.0 < 0.5
PB.118965.3	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon; length: 122 < 2001
PB.118973.1	antisense	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.118974.1	novel_not_in_catalog	coding: non_coding; min_cov: 0.0 < 10
PB.118975.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; subcategory: mono-exon; ratio_exp: 0.2141183896954123 < 0.5; length: 311 < 2001
PB.118977.1	full-splice_match	diff_to_gene_TSS: -241.0 < -50
PB.118980.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 238 < 2001; subcategory: mono-exon
PB.118981.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.0069901112876838 < 0.5; length: 322 < 2001; subcategory: 3prime_fragment
PB.118985.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118986.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; ratio_exp: 0.0184568444879814 < 0.5; length: 257 < 2001
PB.118988.1	incomplete-splice_match	FSM_class: C; length: 334 < 2001; subcategory: 3prime_fragment; ratio_exp: 0.2975031635438504 < 0.5
PB.118989.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 98 < 2001; subcategory: mono-exon
PB.118991.1	incomplete-splice_match	FSM_class: C; subcategory: 5prime_fragment; length: 308 < 2001; ratio_exp: 0.0982939393529016 < 0.5
PB.118992.1	incomplete-splice_match	length: 282 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.118993.1	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TTS: -647.0 < -50
PB.118993.2	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5; length: 208 < 2001
PB.118994.1	genic	coding: non_coding; exons: 1 < 2; all_canonical: nan
PB.118996.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 236 < 2001; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.118998.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 308 < 2001; subcategory: mono-exon
PB.118999.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 248 < 2001; subcategory: mono-exon
PB.119000.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; subcategory: mono-exon; ratio_exp: 0.1011559727194729 < 0.5; length: 129 < 2001
PB.119003.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 95.0 > 59
PB.119005.1	incomplete-splice_match	length: 158 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.119006.1	full-splice_match	dist_to_CAGE_peak: -3552.0 < -50; diff_to_gene_TSS: -200.0 < -50
PB.119009.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 238 < 2001; subcategory: mono-exon
PB.119011.1	incomplete-splice_match	length: 133 < 2001; all_canonical: nan; FSM_class: C; ratio_exp: 0.1872943931901631 < 0.5; subcategory: mono-exon
PB.119013.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.119015.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; length: 101 < 2001; subcategory: mono-exon
PB.119018.1	incomplete-splice_match	length: 215 < 2001; subcategory: mono-exon; ratio_exp: 2.896484567422385e-08 < 0.5; all_canonical: nan
PB.119019.1	incomplete-splice_match	length: 277 < 2001; ratio_exp: 0.0999033406496675 < 0.5; subcategory: mono-exon; all_canonical: nan
PB.119020.1	incomplete-splice_match	length: 229 < 2001; ratio_exp: 0.171733153210812 < 0.5; all_canonical: nan; FSM_class: C; subcategory: mono-exon
PB.119021.1	novel_not_in_catalog	coding: non_coding; min_cov: 8.0 < 10
PB.119022.1	incomplete-splice_match	ratio_exp: 0.2328748940712413 < 0.5; subcategory: mono-exon; all_canonical: nan; length: 311 < 2001
PB.119024.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.119027.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 100.0 > 59
PB.119028.1	antisense	coding: non_coding; min_cov: 0.0 < 10
PB.119029.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; ratio_exp: 0.0 < 0.5; subcategory: mono-exon; length: 257 < 2001
PB.119032.1	novel_not_in_catalog	coding: non_coding; min_cov: 3.0 < 10
PB.119034.1	incomplete-splice_match	all_canonical: nan; FSM_class: C; length: 268 < 2001; ratio_exp: 0.0 < 0.5; subcategory: mono-exon
PB.119036.1	incomplete-splice_match	FSM_class: C; subcategory: mono-exon; length: 163 < 2001; all_canonical: nan
PB.119037.1	incomplete-splice_match	ratio_exp: 0.0151311541468585 < 0.5; length: 277 < 2001; subcategory: mono-exon; all_canonical: nan
PB.119038.1	incomplete-splice_match	ratio_exp: 0.3874824125461849 < 0.5; all_canonical: nan; FSM_class: C; subcategory: mono-exon; length: 291 < 2001
PB.124735.1	intergenic	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 65.0 > 59
PB.124736.3	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TTS: -1133.0 < -50
PB.124736.4	novel_in_catalog	min_cov: 0.0 < 10; within_CAGE_peak: False < True; diff_to_gene_TTS: -1133.0 < -50
PB.124739.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0449820470287208 < 0.5
PB.124742.1	incomplete-splice_match	subcategory: 3prime_fragment; ratio_exp: 0.0910524357843296 < 0.5
PB.124744.2	incomplete-splice_match	FSM_class: C; ratio_exp: 0.3777472376702063 < 0.5; subcategory: 3prime_fragment
PB.124744.3	incomplete-splice_match	FSM_class: C; ratio_exp: 0.026894918486149 < 0.5; subcategory: 5prime_fragment; all_canonical: non_canonical
PB.124745.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.13546516740104 < 0.5
PB.124746.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 90.0 > 59
PB.124747.1	novel_in_catalog	diff_to_gene_TTS: -19308.0 < -50; within_CAGE_peak: False < True; all_canonical: nan; diff_to_gene_TSS: -78138.0 < -50
PB.124751.1	novel_in_catalog	diff_to_gene_TSS: 111.0 > 50; min_cov: 0.0 < 10
PB.124751.2	novel_in_catalog	min_cov: 0.0 < 10; diff_to_gene_TSS: 102.0 > 50
PB.124751.3	novel_in_catalog	diff_to_gene_TTS: -68.0 < -50; min_cov: 0.0 < 10; diff_to_gene_TSS: -81.0 < -50
PB.124752.1	novel_not_in_catalog	min_cov: 0.0 < 10; perc_A_downstream_TTS: 95.0 > 59
PB.124752.2	full-splice_match	perc_A_downstream_TTS: 95.0 > 59
PB.124753.1	novel_in_catalog	diff_to_gene_TSS: -214.0 < -50; within_CAGE_peak: False < True
PB.124754.1	intergenic	perc_A_downstream_TTS: 85.0 > 59; exons: 1 < 2; all_canonical: nan
PB.124757.1	incomplete-splice_match	FSM_class: C; subcategory: 3prime_fragment; ratio_exp: 0.0 < 0.5
PB.124758.1	incomplete-splice_match	FSM_class: C; ratio_exp: 0.1659607819690334 < 0.5; subcategory: mono-exon; all_canonical: nan
PB.124760.1	novel_in_catalog	diff_to_gene_TTS: -911.0 < -50; min_cov: 3.0 < 10
PB.124761.1	genic_intron	coding: non_coding; exons: 1 < 2; all_canonical: nan; perc_A_downstream_TTS: 80.0 > 59
